Strain, Tx, Tz 
1.14582657910042e-01, 2.68383454792773e-01, 1.36581096535440e-01 
1.21527061419741e-01, 2.90122045811666e-01, 1.46991164776359e-01 
1.28471464929441e-01, 3.06605481291154e-01, 1.56829072420910e-01 
1.35415868439140e-01, 3.29909155880537e-01, 1.73831395158502e-01 
1.42360271948840e-01, 3.71563096531581e-01, 2.05173574717109e-01 
1.49304675458539e-01, 4.21888363742874e-01, 2.42989481873138e-01 
1.56249078968239e-01, 4.53021180893397e-01, 2.69891265117915e-01 
1.63193482477938e-01, 4.76793973329705e-01, 2.93369337760312e-01 
1.70137885987637e-01, 5.19698651235764e-01, 3.21310939448233e-01 
1.77082289497337e-01, 5.69333852548783e-01, 3.54308013413042e-01 
1.84026693007037e-01, 6.16970933195609e-01, 3.93753152275683e-01 
1.90971096516736e-01, 6.67894630367606e-01, 4.37079331212970e-01 
1.97915500026436e-01, 7.31649954022522e-01, 4.91290620012783e-01 
2.04859903536135e-01, 8.27967606974192e-01, 5.68467498442190e-01 
2.11804307045835e-01, 9.11313803343748e-01, 6.33328000237723e-01 
2.18748710555534e-01, 9.91251749372834e-01, 6.96320012489336e-01 
2.25693114065233e-01, 1.09761197573916e+00, 7.79928218457428e-01 
2.32637517574933e-01, 1.21706656582755e+00, 8.76377505088123e-01 
2.39581921084632e-01, 1.33107991611818e+00, 9.71319169491325e-01 
2.46526324594332e-01, 1.45524563992485e+00, 1.07358308445558e+00 
2.53470728104031e-01, 1.57642234750213e+00, 1.17139309145207e+00 
2.60415131613731e-01, 1.70718510488581e+00, 1.28162666381844e+00 
2.67359535123430e-01, 1.85078780073841e+00, 1.40214026179393e+00 
2.74303938633130e-01, 2.02198843387565e+00, 1.53916079871596e+00 
2.81248342142829e-01, 2.32990456595130e+00, 1.78844211415442e+00 
2.88192745652529e-01, 2.66731392270941e+00, 2.06125391557030e+00 
2.95137149162228e-01, 2.94506720903792e+00, 2.28761134577942e+00 
3.02081552671928e-01, 3.19834698265105e+00, 2.49569720181123e+00 
3.09025956181627e-01, 3.46926383064424e+00, 2.71597953546988e+00 
3.15970359691327e-01, 3.80517357022917e+00, 2.99050288656832e+00 
3.22914763201026e-01, 4.25905554412439e+00, 3.36074811536573e+00 
3.29859166710726e-01, 4.76457106587398e+00, 3.77251747474876e+00 
3.36803570220425e-01, 5.11464174742914e+00, 4.05618033442952e+00 
3.43747973730125e-01, 5.58881835030753e+00, 4.45050310112527e+00 
