Strain, Tx, Tz 
8.54100685012622e-02, 7.15625100007656e-02, 3.51728986305111e-02 
9.13004180530733e-02, 7.88310376526760e-02, 3.90035218996769e-02 
9.71907676048845e-02, 8.56203746995761e-02, 4.08001672533066e-02 
1.03081117156696e-01, 9.22717675123921e-02, 4.27427640337601e-02 
1.08971466708507e-01, 9.89752700255165e-02, 4.76940691164780e-02 
1.14861816260318e-01, 1.04280523094382e-01, 5.28207050034174e-02 
1.20752165812129e-01, 1.12353660296264e-01, 5.86458867307569e-02 
1.26642515363940e-01, 1.28209886376686e-01, 6.73596884739192e-02 
1.32532864915752e-01, 1.37058177514972e-01, 7.34153797704835e-02 
1.38423214467563e-01, 1.45222312462013e-01, 8.00008003626632e-02 
1.44313564019374e-01, 1.53814326081839e-01, 8.61321686323439e-02 
1.50203913571185e-01, 1.64232441376076e-01, 9.13840177061871e-02 
1.56094263122996e-01, 1.78705589945782e-01, 1.00274502894473e-01 
1.61984612674808e-01, 1.93339120029185e-01, 1.10361252195794e-01 
1.67874962226619e-01, 2.08709322020724e-01, 1.21280212137573e-01 
1.73765311778430e-01, 2.28045597338228e-01, 1.36468982665791e-01 
1.79655661330241e-01, 2.47378607765376e-01, 1.51391529655961e-01 
1.85546010882052e-01, 2.69309671848457e-01, 1.66273968336014e-01 
1.91436360433864e-01, 2.94751834353500e-01, 1.83774847034854e-01 
1.97326709985675e-01, 3.15706252744772e-01, 2.00425990937587e-01 
2.03217059537486e-01, 3.34476276960497e-01, 2.15797029635668e-01 
2.09107409089297e-01, 3.67084940884386e-01, 2.39701586581068e-01 
2.14997758641108e-01, 4.09112697974864e-01, 2.69127906001221e-01 
2.20888108192919e-01, 4.58637254035341e-01, 3.02071466840528e-01 
2.26778457744731e-01, 5.05311754106807e-01, 3.36039254061795e-01 
2.32668807296542e-01, 5.35203086787355e-01, 3.59911727837354e-01 
2.38559156848353e-01, 5.68961142832795e-01, 3.87852425316921e-01 
2.44449506400164e-01, 6.11321976880024e-01, 4.23889867824849e-01 
2.50339855951975e-01, 6.69026668858718e-01, 4.69076353433370e-01 
2.56230205503787e-01, 7.44354980472101e-01, 5.28047380997854e-01 
2.62120555055598e-01, 8.31535103634228e-01, 5.98209330327910e-01 
2.68010904607409e-01, 9.32420869013982e-01, 6.82846977439434e-01 
2.73901254159220e-01, 1.04221237106171e+00, 7.74397740885967e-01 
2.79791603711031e-01, 1.13124303720496e+00, 8.52711642081328e-01 
2.85681953262843e-01, 1.24438219504070e+00, 9.47809276342280e-01 
2.91572302814654e-01, 1.37275122795768e+00, 1.04912363275122e+00 
